dept_id,dept_name,dept_category,division,dept_type,dept_age_years,location_type,team_size,reporting_structure,manager_experience_level,supervisor_experience_level,primary_function,secondary_function,creation_reason,oversight_body,reporting_lag_days,training_hours_quarterly,violations_past_3years,remediation_plan_active,executive_support,external_consulting,engagement_programs,onboarding_program,improvement_commitment,digital_systems,external_partnerships,interdept_collaboration_score,resource_availability_score,external_interactions_frequency,risk_exposure_operational,risk_exposure_financial,operational_health_index,reporting_gaps_annual,audit_score_q1,audit_score_q2,compliance_score_final,overall_risk_score,is_high_risk
DEPT-4868,Tactical Division,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-3212,Legacy Hub,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-1694,Compliance - Innovation Region,Financial_Reporting,Corporate_HQ,Operations,6.0,Remote,Large,Centralized,2.0,2.0,Administrative,Other,Regulation,Internal_Audit,3.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,60.0,50.0,55.0,17.0,1.0
DEPT-2435,Financial Controls - North Region,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Centralized,4.0,4.0,Operations,Operations,Unknown,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,10.0,65.0,65.0,70.0,20.0,0.0
DEPT-7364,Innovation Compliance,Financial_Reporting,Corporate_HQ,Operations,5.0,Urban,Large,Centralized,4.0,2.0,Compliance,Other,Restructuring,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,55.0,60.0,65.0,22.0,0.0
DEPT-6650,West Business Integrity,Risk_Management,Regional_Operations,Support,5.0,Urban,Large,Unknown,0.0,2.0,Legal,Operations,Innovation,Compliance_Officer,4.0,92.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,4.0,8.0,77.1,83.1,84.3,69.0,1.0
DEPT-8307,Legacy Financial Controls,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8678,Elite Center,Financial_Reporting,Corporate_HQ,Support,5.0,Urban,Large,Centralized,4.0,2.0,Finance,Operations,Restructuring,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,5.0,2.0,70.0,70.0,70.0,10.0,0.0
DEPT-3447,Central Operations,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6885,Ethics and Compliance - Beta Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-7334,Risk Management - Innovation Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Unknown,2.0,4.0,Administrative,Finance,Expansion,Internal_Audit,2.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,6.0,75.0,60.0,80.0,13.0,0.0
DEPT-7435,Metro Quality Assurance,Operational_Compliance,Corporate_HQ,Technology,14.0,Remote,Large,Centralized,1.0,1.0,Administrative,Other,Innovation,Compliance_Officer,4.0,77.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,5.0,82.7,83.8,84.1,47.5,1.0
DEPT-8062,Financial Controls - Alpha Region,Financial_Reporting,Corporate_HQ,Unknown,6.0,Urban,Large,Centralized,3.0,3.0,Administrative,Other,Expansion,Compliance_Officer,3.0,40.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,3.0,3.0,1.0,2.0,2.0,4.0,45.0,55.0,50.0,32.0,1.0
DEPT-4759,Prime Branch,Financial_Reporting,Corporate_HQ,Operations,6.0,Remote,Large,Centralized,4.0,3.0,Operations,Other,Expansion,Internal_Audit,2.0,20.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,4.0,6.0,45.0,55.0,55.0,13.0,1.0
DEPT-3845,Governance - Premier Region,Financial_Reporting,Corporate_HQ,Operations,6.0,Remote,Large,Centralized,2.0,1.0,Other,Other,Regulation,Internal_Audit,2.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,70.0,65.0,60.0,21.0,0.0
DEPT-5865,North Governance,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6073,Tactical Group,Financial_Reporting,Corporate_HQ,Operations,7.0,Urban,Small,Centralized,4.0,4.0,Operations,Other,Restructuring,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,5.0,4.0,5.0,3.0,15.0,65.0,60.0,60.0,52.5,1.0
DEPT-4811,Risk Management - Advanced Region,Financial_Reporting,Corporate_HQ,Operations,5.0,Urban,Large,Centralized,2.0,2.0,Other,Other,Restructuring,Internal_Audit,1.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,2.0,5.0,8.0,55.0,60.0,60.0,19.0,0.0
DEPT-6285,Financial Controls - Global Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-1752,Elite Ethics and Compliance,Financial_Reporting,Corporate_HQ,Unknown,8.0,Urban,Large,Centralized,2.0,2.0,Unknown,Operations,Expansion,Unknown,1.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,4.0,3.0,5.0,2.0,16.0,40.0,35.0,65.0,48.0,1.0
DEPT-1744,Advanced Operations,Financial_Reporting,Corporate_HQ,Technology,6.0,Urban,Small,Centralized,2.0,2.0,Operations,Operations,Regulation,Internal_Audit,3.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,2.0,3.0,4.0,0.0,70.0,65.0,65.0,25.0,0.0
DEPT-3948,Compliance - Prime Region,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Large,Centralized,4.0,4.0,Unknown,Finance,Regulation,Internal_Audit,1.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,3.0,1.0,2.0,5.0,2.0,70.0,75.0,85.0,16.0,0.0
DEPT-3802,Beta Sector,Financial_Reporting,Corporate_HQ,Support,7.0,Urban,Unknown,Centralized,3.0,2.0,Other,Other,Expansion,Internal_Audit,2.0,40.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,70.0,80.0,75.0,21.0,0.0
DEPT-5582,Central Ethics and Compliance,Financial_Reporting,Corporate_HQ,Operations,6.0,Remote,Large,Autonomous,4.0,4.0,Unknown,Compliance,Unknown,Internal_Audit,2.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,5.0,4.0,60.0,65.0,65.0,12.0,0.0
DEPT-4928,Advanced Internal Controls,Financial_Reporting,Corporate_HQ,Support,5.0,Urban,Small,Autonomous,2.0,1.0,Administrative,Other,Restructuring,Internal_Audit,1.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,5.0,0.0,55.0,50.0,50.0,10.0,1.0
DEPT-4019,Regulatory Affairs - North Region,Financial_Reporting,Corporate_HQ,Operations,8.0,Urban,Unknown,Centralized,2.0,2.0,Other,Other,Restructuring,Internal_Audit,2.0,40.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,5.0,5.0,4.0,9.0,50.0,45.0,50.0,20.0,1.0
DEPT-2368,Elite Branch,Risk_Management,Corporate_HQ,Support,9.0,Suburban,Small,Autonomous,3.0,4.0,Technology,Administrative,Innovation,External_Auditor,5.0,74.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,1.0,2.0,1.0,18.0,54.1,54.1,54.1,79.0,1.0
DEPT-2721,Quality Assurance - Advanced Region,Financial_Reporting,Corporate_HQ,Support,7.0,Unknown,Large,Centralized,3.0,1.0,Operations,Operations,Regulation,External_Auditor,1.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,3.0,2.0,3.0,5.0,0.0,85.0,90.0,85.0,25.0,0.0
DEPT-8361,Innovation Governance,Financial_Reporting,Corporate_HQ,Support,9.0,Urban,Small,Autonomous,1.0,1.0,Other,Other,Regulation,Compliance_Officer,3.0,40.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,4.0,2.0,60.0,40.0,45.0,31.0,1.0
DEPT-4235,Process Excellence - Emerging Region,Financial_Reporting,Corporate_HQ,Operations,7.0,Remote,Unknown,Centralized,3.0,2.0,Other,Other,Regulation,Internal_Audit,2.0,40.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,60.0,30.0,40.0,47.0,1.0
DEPT-1588,Quality Assurance - Advanced Region,Financial_Reporting,Regional_Operations,Operations,2.0,International,Medium,Autonomous,4.0,3.0,Administrative,Unknown,Innovation,Compliance_Officer,3.0,26.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,2.0,3.0,0.0,90.3,89.8,94.0,85.0,1.0
DEPT-3860,Business Integrity - Digital Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8443,Quality Assurance - Elite Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9035,Digital Ethics and Compliance,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Large,Centralized,4.0,3.0,Compliance,Other,Restructuring,Internal_Audit,1.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,55.0,50.0,55.0,27.0,1.0
DEPT-6636,Emerging Department,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8614,Metro Department,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-6341,Global Ethics and Compliance,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-4531,Regional Business Integrity,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2032,Audit Services - Metro Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-5544,Advanced Process Excellence,Financial_Reporting,Regional_Operations,Technology,7.0,Remote,Small,Hybrid,2.0,4.0,Administrative,Compliance,Regulation,Compliance_Officer,1.0,50.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,2.0,3.0,2.0,27.0,94.5,87.9,74.4,20.0,1.0
DEPT-7822,Process Excellence - Central Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8964,Compliance - Elite Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8325,Ethics and Compliance - Premier Region,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Centralized,3.0,1.0,Operations,Other,Regulation,Internal_Audit,1.0,80.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,0.0,50.0,45.0,50.0,15.0,1.0
DEPT-3248,Quality Assurance - West Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2037,West Group,Financial_Reporting,Corporate_HQ,Operations,5.0,Remote,Large,Centralized,2.0,3.0,Administrative,Operations,Regulation,Internal_Audit,1.0,40.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,35.0,40.0,40.0,10.0,1.0
DEPT-8087,Governance - Beta Region,Risk_Management,Corporate_HQ,Legal,7.0,Urban,Large,Autonomous,3.0,1.0,Compliance,Finance,Restructuring,Internal_Audit,2.0,40.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,70.0,75.8,65.0,20.0,1.0
DEPT-4401,West Branch,Financial_Reporting,Corporate_HQ,Operations,7.0,Urban,Small,Autonomous,2.0,1.0,Unknown,Other,Regulation,Internal_Audit,4.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,5.0,5.0,2.0,5.0,5.0,0.0,60.0,55.0,55.0,35.0,1.0
DEPT-6831,Audit Services - Core Region,Financial_Reporting,Corporate_HQ,Operations,8.0,Urban,Large,Centralized,4.0,2.0,Finance,Other,Expansion,External_Auditor,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,5.0,1.0,3.0,5.0,4.0,50.0,60.0,70.0,22.0,0.0
DEPT-8161,Internal Controls - West Region,Financial_Reporting,Corporate_HQ,Operations,7.0,Urban,Large,Centralized,3.0,3.0,Other,Other,Regulation,Internal_Audit,1.0,40.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,3.0,1.0,2.0,2.0,4.0,55.0,55.0,65.0,12.0,0.0
DEPT-6809,Financial Controls - Metro Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-9451,Process Excellence - Emerging Region,Financial_Reporting,Corporate_HQ,Support,7.0,Unknown,Large,Autonomous,4.0,3.0,Operations,Operations,Regulation,Internal_Audit,1.0,40.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,2.0,4.0,14.0,75.0,70.0,85.0,20.0,0.0
DEPT-8305,Internal Controls - Global Region,Financial_Reporting,Corporate_HQ,Operations,8.0,Urban,Small,Centralized,3.0,2.0,Unknown,Other,Regulation,Internal_Audit,1.0,80.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,5.0,2.0,2.0,4.0,0.0,55.0,55.0,60.0,30.0,0.0
DEPT-1228,Financial Controls - Innovation Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-1573,Legacy Ethics and Compliance,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-3553,Tactical Group,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Small,Centralized,2.0,2.0,Operations,Unknown,Expansion,External_Auditor,1.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,60.0,55.0,55.0,22.0,1.0
DEPT-9857,Digital Ethics and Compliance,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-4831,Governance - Strategic Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8159,Quality Assurance - West Region,Financial_Reporting,Corporate_HQ,Support,6.0,Urban,Large,Autonomous,2.0,2.0,Other,Other,Expansion,Internal_Audit,1.0,40.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,4.0,0.0,65.0,65.0,65.0,20.0,0.0
DEPT-5518,Regional Solutions,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2040,Compliance - North Region,Operational_Compliance,Corporate_HQ,Operations,8.0,Urban,Unknown,Hybrid,1.0,1.0,Operations,Technology,Innovation,Internal_Audit,2.0,48.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,6.0,77.1,83.1,84.3,48.0,1.0
DEPT-2047,Elite Group,Financial_Reporting,Corporate_HQ,Support,5.0,Unknown,Large,Centralized,3.0,2.0,Operations,Other,Restructuring,Internal_Audit,2.0,40.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,3.0,5.0,1.0,1.0,2.0,16.0,55.0,50.0,50.0,18.0,1.0
DEPT-8798,Metro Office,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-1362,Premier Office,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-3677,Premier Business Integrity,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-8168,Global Process Excellence,Financial_Reporting,Corporate_HQ,Support,6.0,Unknown,Large,Centralized,3.0,3.0,Other,Operations,Restructuring,Unknown,1.0,40.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,2.0,4.0,5.0,4.0,55.0,55.0,55.0,32.0,1.0
DEPT-3664,Governance - Central Region,Financial_Reporting,Corporate_HQ,Unknown,6.0,Urban,Unknown,Centralized,4.0,4.0,Compliance,Compliance,Regulation,External_Auditor,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,4.0,4.0,1.0,2.0,5.0,6.0,80.0,70.0,70.0,20.0,0.0
DEPT-4841,Financial Controls - Alpha Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2477,Central Services,Risk_Management,Corporate_HQ,Finance,6.0,Suburban,Unknown,Autonomous,3.0,4.0,Administrative,Other,Regulation,Compliance_Officer,2.0,40.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,4.0,3.0,78.2,87.8,89.7,41.5,1.0
DEPT-3819,Regional Team,Financial_Reporting,Corporate_HQ,Unknown,5.0,Urban,Large,Centralized,3.0,4.0,Other,Other,Expansion,Unknown,1.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,1.0,2.0,4.0,2.0,60.0,65.0,70.0,16.0,0.0
DEPT-7567,Tactical Division,Financial_Reporting,Corporate_HQ,Support,5.0,Urban,Large,Centralized,4.0,4.0,Operations,Operations,Regulation,Internal_Audit,1.0,20.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,4.0,2.0,3.0,5.0,0.0,65.0,60.0,60.0,25.0,0.0
DEPT-2187,Regional Business Integrity,Financial_Reporting,Corporate_HQ,Operations,6.0,Urban,Large,Centralized,4.0,2.0,Operations,Operations,Unknown,Internal_Audit,1.0,60.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,3.0,1.0,2.0,5.0,0.0,75.0,65.0,65.0,20.0,0.0
DEPT-1253,Internal Controls - Central Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-3887,Metro Quality Assurance,Financial_Reporting,Corporate_HQ,Operations,7.0,International,Unknown,Hybrid,2.0,2.0,Finance,Compliance,Regulation,External_Auditor,4.0,96.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,5.0,3.0,2.0,5.0,2.0,89.2,85.7,85.0,79.0,1.0
DEPT-9840,Digital Center,Financial_Reporting,Corporate_HQ,Operations,6.0,Remote,Large,Centralized,3.0,3.0,Operations,Operations,Expansion,Internal_Audit,1.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,2.0,3.0,4.0,5.0,0.0,55.0,50.0,50.0,35.0,1.0
DEPT-8484,Strategic Office,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-2193,Ethics and Compliance - Central Region,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
DEPT-7775,Strategic Quality Assurance,Operational_Compliance,Unknown,Unknown,7.0,Unknown,Unknown,Unknown,3.0,2.0,Unknown,Unknown,Unknown,Unknown,1.0,40.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,2.0,60.0,60.0,65.0,20.0,0.0
